,Date,nft_dynamic_old_hor,nft_dynamic_old_ver
96,2018-09-30 05:11:46,0.22709564313758954,0.22880320136053667
97,2018-09-30 18:54:09,0.21227076703525746,0.23514613744475713
98,2018-10-01 08:08:21,0.21027908973036602,0.19892351405943573
99,2018-10-02 08:28:41,0.23268344824517254,0.2524018359530153
100,2018-10-03 08:02:01,0.1972475051854567,0.21153763841128384
101,2018-10-04 08:08:34,0.22446990976331457,0.219250599303197
102,2018-10-05 09:26:25,0.22502587901487106,0.24489125101381895
103,2018-10-10 09:33:24,0.20153139942160572,0.2963944175697457
104,2018-10-11 09:32:55,0.20722263756941653,0.21917447132300166
105,2018-10-12 08:25:14,0.21253262402178394,0.20289512071952942
106,2018-10-15 08:33:50,0.22174421776724523,0.22188631554988208
107,2018-10-16 08:32:19,0.19860625408766966,0.1900202578885171
108,2018-10-17 08:23:02,0.1892958133526192,0.22634015625281131
109,2018-10-18 08:20:28,0.2093003333492195,0.21207464045708163
110,2018-10-19 08:14:41,0.20016884573840443,0.22134927577652494
111,2018-10-19 12:02:35,0.21451275031375172,0.22163750004655622
112,2018-10-19 14:52:29,0.22166708807651414,0.27838900306639586
113,2018-10-19 18:32:28,0.21618620732647992,0.254137297612405
114,2018-10-22 08:29:24,0.21399197657327182,0.2714410414326788
115,2018-10-22 09:42:56,0.21291566519044725,0.219734945391977
116,2018-10-22 11:46:44,0.20520509758646546,0.22385227872121197
117,2018-10-22 16:59:12,0.2080413630180671,0.20381969305232397
118,2018-10-23 08:02:32,0.1954209131942622,0.2684844453700445
119,2018-10-23 12:09:21,0.2107318577264689,0.21593138159286687
120,2018-10-23 17:32:18,0.1970909018318847,0.2040097649577443
121,2018-10-24 08:17:13,0.19025167851886451,0.22379149662635567
122,2018-10-24 12:21:08,0.1885654591124336,0.26815965569674366
123,2018-10-24 16:41:58,0.16682730662529244,0.21996127513488076
124,2018-10-25 10:28:03,0.1990360930397981,0.19758761371690364
125,2018-10-25 12:25:39,0.20582395920204136,0.21496272123609275
126,2018-10-25 16:23:33,0.20145914847025134,0.22496430180645116
127,2018-10-26 09:46:07,0.19312537048874548,0.21171551603218233
128,2018-10-26 14:14:02,0.2001833310686374,0.2360269158629827
129,2018-10-26 17:41:18,0.20117865722447026,0.23941436471243754
130,2018-10-29 08:06:49,0.2135248545307035,0.21008185567750826
131,2018-10-29 11:49:06,0.20065306583799866,0.2113778714532203
132,2018-10-29 16:28:39,0.20159303531320982,0.20174510585352137
133,2018-10-30 08:52:25,0.18627937355432675,0.21364104969131686
134,2018-10-30 12:33:06,0.20352412413218604,0.22224955655557915
135,2018-10-30 15:47:33,0.21550144080856123,0.2355050440362359
136,2018-10-31 09:34:50,0.21257131946913294,0.22384333986492908
137,2018-10-31 11:52:29,0.19577722421473268,0.23625208557030938
138,2018-10-31 16:02:18,0.20435324403849542,0.2065245561088158
139,2018-11-01 09:21:50,0.18401504709931105,0.21791255562400436
140,2018-11-01 12:47:49,0.21372253050899745,0.1937726085409226
141,2018-11-01 18:51:23,0.2089681116776259,0.22478728584979416
142,2018-11-02 08:00:07,0.22293743940126415,0.20011223221854976
143,2018-11-02 08:47:34,0.2146812056216593,0.22206860235283998
144,2018-11-02 13:38:51,0.2093870502023768,0.2257514354621193
145,2018-11-02 17:48:28,0.20521137974624817,0.20740920552795084
146,2018-11-05 08:17:04,0.18896794988808563,0.21262122139000578
147,2018-11-05 09:06:10,0.17040186477520536,0.20381779069611522
148,2018-11-05 12:49:35,0.17154638791751592,0.19832254273074781
149,2018-11-05 13:55:51,0.17584436008600404,0.2117911112939189
150,2018-11-05 17:48:36,0.19113570160199464,0.1934902910939999
151,2018-11-05 19:01:09,0.20323775288590756,0.20854251466913873
152,2018-11-06 08:29:57,0.175520519684136,0.22255046769703793
153,2018-11-06 09:06:10,0.18698709044456713,0.2109415482840051
154,2018-11-06 12:53:35,0.1635348240566668,0.20857101240819906
155,2018-11-06 13:28:26,0.205388059564796,0.21488920974451467
156,2018-11-06 16:27:14,0.2004484790354909,0.197599444751339
157,2018-11-06 16:58:08,0.20149979399773926,0.21241923173712948
158,2018-11-07 08:25:34,0.20545681571804691,0.2087734920687161
159,2018-11-07 09:01:58,0.18850697712426676,0.2053556505658893
160,2018-11-07 12:40:49,0.219931486571108,0.21302125691166568
161,2018-11-07 13:12:39,0.20112045417426994,0.20881646100533802
162,2018-11-07 16:25:55,0.1850663185886176,0.20146091900612503
163,2018-11-07 16:57:24,0.19024168156758012,0.22939728093419134
164,2018-11-08 08:34:27,0.21178568245944068,0.22725255735219618
165,2018-11-08 09:20:01,0.19754713612342084,0.2028284334308649
166,2018-11-08 12:48:01,0.20672760952542124,0.23166645926645704
167,2018-11-08 13:29:29,0.20652624039501122,0.1913513493944958
168,2018-11-08 16:09:36,0.19045078847352973,0.21200182629264064
169,2018-11-08 16:53:12,0.19354235632294464,0.2105313522846683
170,2018-11-09 07:48:29,0.20126931716150928,0.19348006881408183
171,2018-11-09 08:33:01,0.18429191364235686,0.23289025031340016
172,2018-11-09 11:49:09,0.21549411367984153,0.23140846024226944
173,2018-11-09 12:42:26,0.20854790706236778,0.22571204901022923
174,2018-11-09 16:10:48,0.21762581917091306,0.2020734483739404
175,2018-11-09 17:16:55,0.21141586000309714,0.21859070655662424
176,2018-11-11 10:15:22,0.1998731012512024,0.2151677160949767
177,2018-11-13 15:07:44,0.18633372184397007,0.2171927172238846
178,2018-11-14 13:54:35,0.22251131675693817,0.2065574976201869
179,2018-11-15 08:32:38,0.21071722366493223,0.2409164753876489
180,2018-11-15 09:08:37,0.19558848022493008,0.2678022595794312
181,2018-11-15 12:47:47,0.2196059335212403,0.21771341148421378
182,2018-11-15 17:25:50,0.19938766121742235,0.20250639359228856
183,2018-11-16 11:16:54,0.20820629467878302,0.25170841030993424
184,2018-11-16 14:04:54,0.1944838774723966,0.21469413961472306
185,2018-11-17 19:49:46,0.19279554698260035,0.217805153127224
186,2018-11-19 15:08:00,0.18885873726547484,0.1875213119963445
187,2018-11-20 10:33:59,0.2080265069512526,0.19658274759231323
188,2018-11-21 10:26:32,0.21332406254423586,0.2372204551458895
189,2018-11-22 08:47:59,0.22316950325168308,0.28736823611004714
190,2018-11-22 10:15:40,0.20572046258555512,0.21310937764355362
191,2018-11-23 03:23:29,0.20500633446264813,0.2165063444100685
192,2018-11-25 06:09:41,0.22103767994436638,0.2588271610408253
193,2018-11-26 08:39:30,0.20113902366179925,0.22531576859561114
194,2018-11-27 10:45:49,0.21070822917480392,0.23900539042235594
195,2018-11-28 14:42:58,0.19442101090450972,0.23912782413091474
196,2018-11-29 08:54:15,0.20644830046892876,0.22943077479825555
197,2018-11-30 03:47:29,0.19301110352750578,0.20417775231423876
198,2018-12-03 05:52:45,0.18304866687783994,0.1868409170976385
199,2018-12-04 13:51:28,0.1778085923651263,0.24236362594581737
200,2018-12-05 10:59:12,0.18952061980214405,0.24095417486898288
201,2018-12-06 10:48:22,0.23845151659510974,0.23456807556756795
202,2018-12-07 10:47:32,0.20991827882625452,0.2276260552958032
203,2018-12-10 07:21:25,0.23681925278694305,0.2057439636944366
204,2018-12-11 11:04:43,0.21146214994851775,0.2506964173877214
205,2018-12-12 08:32:55,0.21571820217042895,0.2281429972223619
206,2018-12-12 23:59:10,0.19585521778228787,0.24556182177545313
207,2018-12-14 09:02:10,0.23042960544608215,0.21854652868547744
208,2018-12-17 11:14:40,0.21021618547208507,0.2309416598101108
209,2018-12-18 06:06:52,0.16921153394298874,0.21628554893761362
210,2018-12-19 13:48:40,0.22245947439397099,0.20158903719560975
211,2018-12-20 08:59:59,0.21911066601665796,0.2103202258596652
212,2018-12-21 13:43:40,0.22993610525535174,0.22678673864031992
213,2018-12-25 15:24:21,0.21692034013034361,0.20417737805620312
214,2018-12-26 11:19:01,0.21706599509461427,0.24184319887476818
215,2019-01-09 01:37:26,0.1822893543968349,0.19984154867161913
216,2019-01-10 11:07:30,0.23387115427996866,0.21513397167000317
217,2019-01-11 03:54:12,0.20679639246447373,0.21233751446028168
218,2019-01-15 10:37:35,0.23184030534314723,0.22557261687423574
219,2019-01-16 06:40:23,0.224731427365544,0.24440740809573663
220,2019-01-17 03:19:53,0.23450755157410763,0.2452831190493257
221,2019-01-18 12:46:19,0.2356018884116028,0.236155984587738
222,2019-01-21 12:01:50,0.24573693042368808,0.20983429951920832
223,2019-01-22 04:16:18,0.23519801535490822,0.22806978163450642
224,2019-01-23 05:14:11,0.22116798287940242,0.20553722247591322
225,2019-01-24 00:43:23,0.19350574073684104,0.23858581544707683
226,2019-01-25 04:03:20,0.23100649915814456,0.2118660421382378
227,2019-01-28 12:31:10,0.22650034986852824,0.23277915339882918
228,2019-01-29 07:02:05,0.21948553335337173,0.23150566438320672
229,2019-01-30 12:24:50,0.23503938098371352,0.2217006998067692
230,2019-01-31 01:48:57,0.1987077611755908,0.21481920436971447
231,2019-02-01 03:41:33,0.208279362270104,0.22152082241665375
232,2019-02-04 12:19:12,0.2218591913050013,0.22664230816212746
233,2019-02-05 03:17:27,0.21064301445833444,0.233591821291023
234,2019-02-06 09:55:27,0.23855966346107355,0.23707500865501022
235,2019-02-07 05:46:02,0.20487633637769825,0.20673414018246045
236,2019-02-08 04:24:31,0.21884877177096723,0.19617906195976875
237,2019-02-08 09:55:47,0.21471085715818583,0.21646268211320205
238,2019-02-10 13:20:18,0.21052289179967443,0.19070244359452915
239,2019-02-13 04:21:43,0.18193292162689656,0.20734548008868733
240,2019-02-14 11:39:26,0.20610643845852214,0.2090207589051911
241,2019-02-15 00:59:29,0.224787553398171,0.21019867581333432
242,2019-02-18 11:39:06,0.2007857520327072,0.22716119131493895
243,2019-02-19 12:22:09,0.2195935961375522,0.1994513342366323
244,2019-02-20 13:08:06,0.25298881381881827,0.23219297706153422
245,2019-02-21 01:06:38,0.24848502669289166,0.23427845332219
246,2019-02-21 19:22:09,0.21010236681221475,0.2446748347586069
247,2019-02-25 09:40:33,0.21828256095046644,0.22149340424716893
248,2019-02-26 02:16:00,0.19770409877432912,0.235754098810883
249,2019-02-27 04:56:50,0.2115231215616601,0.23451861034190535
250,2019-02-28 01:53:33,0.2166920970350611,0.22583541604785823
251,2019-03-01 00:41:25,0.22745141146071518,0.2169130972193307
252,2019-03-04 08:01:22,0.1850904796907976,0.18552989082396093
253,2019-03-05 09:24:17,0.2097379155501919,0.1974726951509729
254,2019-03-06 03:28:24,0.206262330248926,0.21256841739889604
255,2019-03-06 15:49:27,0.20173696913798778,0.19893781576184688
256,2019-03-07 08:46:51,0.19996420626046305,0.22584420086873433
257,2019-03-08 02:04:07,0.2307871952278388,0.20759359746848166
258,2019-03-11 09:05:37,0.225383521799145,0.21481367090468717
259,2019-03-12 08:37:57,0.21220981476710876,0.2220983973674907
260,2019-03-13 01:45:25,0.22219129952567032,0.23530880616134153
261,2019-03-14 02:28:10,0.21444437817892764,0.21975068058043964
262,2019-03-15 07:58:35,0.20440013433814805,0.2392702167332286
263,2019-03-18 08:05:48,0.22289486744643192,0.2538086710682562
264,2019-03-19 08:27:09,0.2112388642816913,0.22897348308306165
265,2019-03-20 02:12:30,0.2164549977194694,0.23278347903836966
266,2019-03-22 19:23:58,0.21814596293277444,0.21480442138316158
267,2019-03-25 12:13:23,0.20649884259463674,0.20350720167128025
268,2019-03-25 21:59:54,0.20512470853002493,0.20506099644776526
269,2019-03-27 12:36:19,0.19731315573698152,0.23207319277384417
270,2019-03-28 03:06:50,0.24584293442769314,0.2095074395265749
271,2019-03-28 23:41:29,0.20663891762188397,0.2364502816072949
272,2019-04-01 08:34:43,0.20802320560071216,0.23330713179764015
273,2019-04-02 08:51:52,0.22118660108605107,0.21968573018557694
274,2019-04-03 01:29:17,0.20672717143137886,0.2057967747560677
275,2019-04-04 08:29:11,0.20404571491110582,0.2060307479571288
276,2019-04-05 08:32:44,0.17893076639509511,0.18394388308025056
277,2019-04-08 08:41:07,0.19908750757435775,0.2225218862460293
278,2019-04-09 08:26:13,0.2366561333912535,0.21335321455918205
279,2019-04-10 08:32:35,0.21286583894357383,0.20703092467934436
280,2019-04-12 08:50:29,0.2421531350238655,0.24670297051389006
281,2019-04-15 09:25:21,0.20189903136945536,0.23691454006128929
282,2019-04-16 08:47:54,0.21375441074562115,0.22338263823770715
283,2019-04-18 14:04:53,0.22114144922659168,0.2260013190811417
284,2019-04-19 08:35:55,0.24618296484851204,0.21443239756389437
285,2019-04-22 08:38:00,0.1932385977499762,0.19838678586096756
286,2019-04-23 11:13:59,0.2063467680368294,0.19219504943754753
287,2019-04-24 09:07:37,0.22245977654758917,0.23101854709908792
288,2019-04-25 02:31:31,0.21006405862597002,0.19347237946426726
289,2019-04-26 09:12:33,0.22928920790313945,0.2094223254033762
290,2019-05-07 10:13:53,0.1683286831702493,0.20503017452224628
291,2019-05-08 04:47:59,0.18516840881381688,0.20680797765715284
292,2019-05-09 01:00:01,0.18533310144323012,0.20273393894461847
293,2019-05-10 00:20:55,0.1852673827876881,0.18785716501042676
294,2019-05-16 18:18:52,0.1972188062715372,0.1791367621123444
295,2019-05-21 08:13:46,0.21629882369554168,0.2244402707659871
296,2019-05-22 09:09:58,0.26821485827685193,0.21762806249402986
297,2019-05-24 09:53:41,0.21461167926597025,0.18846466890875696
298,2019-05-27 12:40:01,0.21675100337627543,0.22294455760683865
299,2019-05-28 07:25:16,0.21417605007219595,0.21937806440369043
300,2019-05-29 04:02:37,0.22490667246828056,0.2219678568647549
301,2019-05-30 04:07:32,0.20329547461761277,0.2213319559593094
302,2019-05-31 03:28:36,0.1844917834495021,0.21920473395698084
303,2019-06-03 03:58:36,0.21902256563440106,0.2129235142869857
304,2019-06-03 16:00:04,0.20438495691514824,0.20840927127029502
305,2019-06-04 09:01:25,0.20547352811181707,0.201467542243981
306,2019-06-05 04:27:02,0.18151488663026016,0.19367909658202592
307,2019-06-06 10:12:04,0.20203939185428368,0.2042779391297415
308,2019-06-10 00:47:08,0.1820166725983477,0.2092329484328556
309,2019-06-10 19:17:19,0.17341531359878484,0.18545854648579038
310,2019-06-11 21:12:11,0.20650161110546184,0.18868494208675726
311,2019-06-13 00:43:35,0.21540636413510497,0.2296844045806044
312,2019-06-14 07:58:53,0.2293307351510168,0.21104964723187386
313,2019-06-16 23:31:30,0.1929708644850157,0.20275481827208616
314,2019-06-18 08:21:46,0.2153347061487523,0.21881874728353617
315,2019-06-19 07:46:32,0.20112898872646778,0.21960069465814525
316,2019-06-20 09:03:49,0.23144058541118565,0.23406245991510458
317,2019-06-21 06:41:56,0.1733664131472625,0.21376662464313873
318,2019-06-24 03:36:55,0.2095254476371478,0.2000640235083717
319,2019-06-24 12:46:02,0.19913378751530014,0.1947773906247474
320,2019-06-25 06:39:13,0.17548189513128667,0.1982725927846009
321,2019-06-26 01:48:41,0.19766735923176687,0.19359341709848515
322,2019-06-27 02:24:58,0.1690694853036717,0.22313942636095896
323,2019-06-28 12:22:22,0.2037733510464456,0.2148071091997085
324,2019-07-01 01:48:24,0.23654095590564092,0.222548801755336
325,2019-07-02 03:26:42,0.2133850455240522,0.21558271898836137
326,2019-07-03 05:43:45,0.24088344146138924,0.22463057565449035
327,2019-07-04 05:47:30,0.20115771762100118,0.23701568754803523
328,2019-07-05 10:26:02,0.2246688408094449,0.21287713661831034
329,2019-07-08 08:07:30,0.20110281621270065,0.21258487317277774
330,2019-07-09 00:36:31,0.19729633217239326,0.22061928449489215
331,2019-07-10 06:52:20,0.2106779651785931,0.2245390526030342
332,2019-07-11 01:12:19,0.20851534489481538,0.227736270245601
333,2019-07-12 05:24:19,0.18572143959435564,0.23215825424005873
334,2019-07-16 03:38:17,0.19218925666477532,0.18777259241503924
335,2019-07-17 06:15:57,0.19976284996569063,0.19051896169187713
336,2019-07-18 03:32:22,0.18766795496502453,0.2225167223947067
337,2019-07-19 02:36:21,0.1982857982383461,0.213244635956339
338,2019-07-22 01:12:55,0.22894740940570799,0.23950647369830175
339,2019-07-23 05:02:26,0.22593176214040264,0.242528248330391
340,2019-07-24 02:27:30,0.22976337974570762,0.2348268647895448
341,2019-07-25 03:55:08,0.22731595460798598,0.2342765646120307
342,2019-07-29 03:01:47,0.21786481725303422,0.20056153069404886
343,2019-07-30 02:56:23,0.20199799366764676,0.21070252058673802
344,2019-07-31 02:12:34,0.19964521199410196,0.20764348982793768
345,2019-08-01 04:20:58,0.20973133083084144,0.2214085213212882
346,2019-08-02 00:20:12,0.209812854194819,0.1974855626738885
347,2019-08-05 03:02:11,0.19437312108538096,0.2108032464797807
348,2019-08-06 02:27:36,0.2062736088546107,0.2148442859770337
349,2019-08-07 00:04:23,0.21563107907755533,0.23014636403757552
350,2019-08-08 01:03:58,0.23383588183688697,0.2311371177828868
351,2019-08-08 14:18:20,0.24590598719855178,0.2361648468880594
352,2019-08-09 01:57:01,0.2545056525533457,0.21422953946136855
353,2019-08-09 09:46:04,0.22559962199825348,0.21926725059069813
354,2019-08-19 07:56:05,0.22078301332769382,0.21124120892727377
355,2019-08-20 01:36:49,0.23141569892197655,0.22666917960131436
356,2019-08-21 04:35:46,0.2379425905866687,0.20919262544385794
357,2019-08-22 09:36:48,0.21452651529941422,0.21602575801278978
358,2019-08-23 02:01:10,0.22275318274837014,0.24085086165293626
359,2019-08-26 00:38:20,0.2135905640902617,0.19617222229940365
360,2019-08-26 23:03:33,0.22424975389649937,0.21240729220772972
361,2019-08-27 23:04:31,0.24795007355122192,0.2103855082634353
362,2019-08-29 00:38:01,0.23683026971006704,0.21947480152026258
363,2019-08-30 06:08:56,0.24040807141584586,0.21959411368283802
364,2019-08-31 02:06:26,0.24689634216323408,0.24176525190420034
365,2019-09-02 12:29:03,0.23888051665677515,0.21721489080027984
366,2019-09-03 03:54:50,0.24161756630894496,0.2279351318937366
367,2019-09-04 02:43:40,0.22800197018451304,0.22974548738562245
368,2019-09-05 11:10:39,0.21843810014898749,0.24698987988682508
369,2019-09-06 08:47:26,0.23611154073829457,0.2490115648598738
370,2019-09-10 12:02:49,0.2321756985814683,0.21173511578638876
371,2019-09-11 11:26:23,0.21193166674172234,0.2054132236561959
372,2019-09-12 06:01:11,0.2150270918648367,0.20561415882988487
373,2019-09-13 06:02:13,0.24898110294285747,0.22886475624469535
374,2019-09-18 17:48:35,0.27209760892991564,0.2525230855316304
375,2019-09-18 19:05:52,0.21466336798951996,0.2340964510795049
376,2019-09-19 08:34:21,0.24997680045658255,0.25882878039152163
377,2019-09-19 12:30:30,0.24995820369953559,0.24088541715536305
378,2019-09-19 13:09:56,0.2593385550662837,0.23052516592042968
379,2019-09-19 13:51:51,0.24755541653754037,0.22948320284750806
380,2019-09-20 11:25:36,0.24123716360414657,0.22656541875153083
381,2019-09-24 03:26:29,0.23970202574001612,0.20302368344046987
382,2019-09-25 03:00:37,0.222893585003805,0.2152698465638482
383,2019-09-26 03:07:49,0.2152045720749947,0.23956766447258657
384,2019-09-26 22:21:43,0.2428406826909594,0.2319486020855343
385,2019-09-30 03:50:29,0.20636441552003124,0.20517704230989708
386,2019-10-01 02:32:16,0.23398305718476609,0.22602369480478846
387,2019-10-02 00:43:42,0.22216847094295716,0.2334508065276201
388,2019-10-02 22:50:31,0.2158356124821996,0.2207224647082549
389,2019-10-07 03:47:18,0.23467245991678987,0.2393938302362639
390,2019-10-08 09:02:13,0.25174416167276015,0.26466167583029737
391,2019-10-09 07:38:52,0.2270948875948076,0.2074693710345044
392,2019-10-10 09:42:38,0.22588029642640212,0.2566791055141554
393,2019-10-11 10:22:21,0.2496509109907083,0.22905411697316974
394,2019-10-15 02:00:59,0.19863206317517518,0.21262002880947853
395,2019-10-15 22:55:42,0.2306220489917056,0.2603613295671283
396,2019-10-17 01:14:33,0.2065764736017992,0.22823120724884308
397,2019-10-18 04:23:57,0.2359740092020045,0.21839502897100385
398,2019-10-21 09:44:17,0.20306288643929182,0.26468653730528036
399,2019-10-22 07:23:28,0.22194090875981368,0.21072487722078856
400,2019-10-24 08:48:01,0.22571182017455257,0.2107652326966652
401,2019-10-25 03:59:04,0.21432389813942826,0.20400200774192326
402,2019-10-27 17:52:29,0.18743630569086178,0.193696247108373
403,2019-10-29 01:28:08,0.20358042268931056,0.19206738204412308
404,2019-10-30 11:32:40,0.21591263792789192,0.1962223499329467
405,2019-10-31 02:42:41,0.20727648338882343,0.2160633583537786
406,2019-11-01 04:41:00,0.19967769607875646,0.20206941643060164
407,2019-11-05 06:38:32,0.20311363349910352,0.21648725832914067
408,2019-11-06 03:40:49,0.20326568031139114,0.19780075738642103
409,2019-11-07 07:32:10,0.20552728050227453,0.18666736635088974
410,2019-11-08 03:38:21,0.21358335899177167,0.19578346963196994
411,2019-11-11 13:59:52,0.18802995859752733,0.22716528520934876
412,2019-11-12 17:25:54,0.2103335756142154,0.22800743183952665
413,2019-11-13 03:01:44,0.20635515115455355,0.21707650336616202
414,2019-11-14 05:34:58,0.19478200759692854,0.214806911567285
415,2019-11-15 13:31:25,0.1959481480134617,0.1953031347565993
416,2019-11-16 06:36:54,0.20590653906612172,0.21309601875104753
417,2019-11-19 02:38:04,0.23153676762914005,0.19580836800589466
418,2019-11-19 23:23:34,0.2515188996846644,0.19871778797348616
419,2019-11-20 10:26:48,0.21711136391175603,0.22520260964107483
420,2019-11-21 02:11:03,0.19053739604721398,0.21225897165850988
421,2019-11-22 19:38:47,0.1974644840588369,0.21665255815519036
