,Date,xy_scan_difference_hor,xy_scan_difference_ver
408,2023-02-24 14:35:33,-0.08440625000000157,-0.1146054687500051
409,2023-03-06 18:42:30,-0.11132812500000266,-0.11549999999999638
410,2023-03-10 14:25:45,-0.12851171875000222,-0.15116406249999415
411,2023-03-17 23:40:02,-0.07309765624999986,-0.12030078124999566
412,2023-03-25 09:18:05,-0.11090234375000652,-0.12732031250000198
413,2023-03-31 18:16:34,-0.05901562500000335,-0.07712890625000313
414,2023-04-07 12:32:26,0.010812500000001002,0.006296875000002089
415,2023-04-14 21:05:11,0.016589843749990507,-0.01739453125000434
416,2023-04-21 20:09:35,-0.010746093750000796,-0.05794531249999668
417,2023-04-28 21:13:12,-0.024089843749994344,-0.07335937499999634
