<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<IMAG>,<JOBN>,<RECP>,<MET1>,<POS1>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-63.984375,0,4,6,80,-,80,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.196,400.196,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0080.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-199.404991:200.791231,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:24
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-63.916016,0,4,6,81,-,81,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.258,400.258,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0081.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-193.689716:206.568231,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:31
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-63.916016,0,4,6,82,-,82,Hor 75K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.178,400.178,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0082.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-200.134478:200.043451,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:33
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-63.916016,0,4,6,83,-,83,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.096,400.096,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0083.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-200.148039:199.947710,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:36
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-63.916016,0,4,6,84,-,84,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.188,400.188,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0084.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-199.027903:201.160394,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:38
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-63.916016,0,4,6,85,-,85,Hor 200K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.123,400.123,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0085.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-199.170678:200.951995,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:41
0,1,-29110.000,-8195.100,-29110.056241,-8195.066239,-63.984375,0,4,6,86,-,86,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.206,400.206,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0086.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-199.604493:200.601167,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:48
0,1,-29110.000,-8195.100,-29110.056241,-8195.066239,-63.984375,0,4,6,87,-,87,Hor 75K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,399.878,399.878,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0087.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-205.921452:193.956436,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:50
0,1,-29110.000,-8195.100,-29110.056241,-8195.066239,-63.984375,0,4,6,88,-,88,Hor 100K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.004,400.004,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0088.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-206.245498:193.758798,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:53
0,1,-29110.000,-8195.100,-29110.056241,-8195.066239,-63.984375,0,4,6,89,-,89,Hor 150K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.304,400.304,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0089.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-205.136446:195.167407,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:55
0,1,-29110.000,-8195.100,-29110.056241,-8195.066239,-63.984375,0,4,6,90,-,90,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.307,400.307,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0090.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-205.966791:194.339717,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:54:58
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,91,-,91,Hor 50K,CD Meas,270.0,82,76,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.400,400.400,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0091.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-193.003772:207.395745,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:04
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,92,-,92,Hor 75K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.228,400.228,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0092.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-199.433580:200.794479,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:07
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,93,-,93,Hor 100K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.044,400.044,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0093.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-199.628434:200.415123,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:09
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,94,-,94,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.316,400.316,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0094.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-198.584748:201.730988,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:12
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,95,-,95,Hor 200K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.185,400.185,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0095.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-198.606638:201.578128,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:14
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,96,-,96,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.085,400.085,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0096.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-192.542727:207.542108,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:21
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,97,-,97,Hor 75K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.120,400.120,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0097.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-198.923834:201.196279,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:23
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,98,-,98,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.031,400.031,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0098.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-199.061079:200.969825,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:26
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,99,-,99,Hor 150K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.176,400.176,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0099.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-197.935905:202.239644,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:28
0,1,-29110.000,-8195.100,-29110.056241,-8195.071866,-64.121094,0,4,6,100,-,100,Hor 200K,CD Meas,270.0,81,999,-,-,-,1,0,,-29110.000,-8195.100,Y,90.000000,2,PICHR-Y,400.188,400.188,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0100.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-198.157647:202.030809,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:31
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,101,-,101,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.157,400.157,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0101.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-193.335499:206.821551,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:38
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,102,-,102,Hor 75K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.171,400.171,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0102.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-199.924584:200.246228,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:41
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,103,-,103,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.269,400.269,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0103.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-200.490694:199.778766,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:43
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,104,-,104,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.328,400.328,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0104.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-198.889532:201.438183,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:46
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,105,-,105,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.313,400.313,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0105.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-199.970424:200.342787,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:48
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,106,-,106,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.071,400.071,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0106.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-194.336300:205.735089,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:55
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,107,-,107,Hor 75K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.098,400.098,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0107.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-200.951563:199.145975,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:55:57
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,108,-,108,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.057,400.057,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0108.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-201.055234:199.001624,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:56:00
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,109,-,109,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.265,400.265,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0109.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-199.566414:200.698665,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:56:02
0,1,-29110.000,-7695.100,-29110.056241,-7695.066239,-64.052734,0,4,6,110,-,110,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-29110.000,-7695.100,Y,90.000000,2,PICHR-Y,400.170,400.170,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_4-6\Magnification_Error_V01_4-6.000.A00004006S0110.bmp,Magnification_Error_V01_4-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-200.479731:199.689866,BE1200:1200eV:-30.595pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,23:56:05
